Capacity data calculated from MERRA-2 by Lei Duan,,,,
Top 25% of area used.
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,wind capacity
2018,7,12,11,0.307805752
2018,7,12,12,0.256815033
2018,7,12,13,0.107029953
2018,7,12,14,0.13260823
2018,7,12,15,0.159942487
2018,7,12,16,0.13819517
2018,7,12,17,0.158339957
2018,7,12,18,0.190114723
2018,7,12,19,0.213629268
2018,7,12,20,0.220203731
2018,7,12,21,0.212875997
2018,7,12,22,0.202469205
2018,7,12,23,0.204936504
2018,7,12,24,0.234091346
2018,7,13,1,0.303796533
2018,7,13,2,0.494754285
2018,7,13,3,0.586776057
2018,7,13,4,0.552053137
2018,7,13,5,0.487151517
2018,7,13,6,0.435857444
2018,7,13,7,0.380815637
2018,7,13,8,0.342316883
2018,7,13,9,0.314310858
2018,7,13,10,0.29937837
2018,7,13,11,0.273811264
2018,7,13,12,0.249987257
2018,7,13,13,0.162087662
2018,7,13,14,0.247704171
2018,7,13,15,0.277880683
2018,7,13,16,0.19862735
2018,7,13,17,0.121982253
2018,7,13,18,0.095568148
2018,7,13,19,0.103103861
2018,7,13,20,0.126841137
2018,7,13,21,0.155181175
2018,7,13,22,0.170895626
2018,7,13,23,0.176015609
2018,7,13,24,0.185678146
2018,7,14,1,0.224126553
2018,7,14,2,0.377270612
2018,7,14,3,0.496586574
2018,7,14,4,0.493988504
2018,7,14,5,0.46593287
2018,7,14,6,0.446638322
2018,7,14,7,0.417258915
2018,7,14,8,0.393441998
2018,7,14,9,0.388218939
2018,7,14,10,0.376042749
2018,7,14,11,0.362698634
2018,7,14,12,0.341041755
2018,7,14,13,0.20466479
2018,7,14,14,0.279758115
2018,7,14,15,0.224857273
2018,7,14,16,0.130703023
2018,7,14,17,0.081398617
2018,7,14,18,0.070846568
2018,7,14,19,0.076327725
2018,7,14,20,0.08589655
2018,7,14,21,0.09365433
2018,7,14,22,0.098685005
2018,7,14,23,0.108568399
2018,7,14,24,0.128607859
2018,7,15,1,0.18131921
2018,7,15,2,0.400314927
2018,7,15,3,0.612068117
2018,7,15,4,0.662009147
2018,7,15,5,0.65964575
2018,7,15,6,0.627762448
2018,7,15,7,0.575466883
2018,7,15,8,0.529071407
2018,7,15,9,0.475653264
2018,7,15,10,0.454894127
2018,7,15,11,0.441247528
2018,7,15,12,0.422663062
2018,7,15,13,0.259749172
2018,7,15,14,0.337476724
2018,7,15,15,0.308039877
2018,7,15,16,0.16643186
2018,7,15,17,0.093883084
2018,7,15,18,0.076671317
2018,7,15,19,0.085050877
2018,7,15,20,0.104461405
2018,7,15,21,0.131649718
2018,7,15,22,0.164297852
2018,7,15,23,0.196187092
2018,7,15,24,0.227246867
2018,7,16,1,0.271400111
2018,7,16,2,0.398437653
2018,7,16,3,0.504850324
2018,7,16,4,0.472675725
2018,7,16,5,0.419872383
2018,7,16,6,0.375814096
2018,7,16,7,0.326624823
2018,7,16,8,0.27922403
2018,7,16,9,0.237691911
2018,7,16,10,0.207513024
2018,7,16,11,0.187098027
2018,7,16,12,0.161713929
2018,7,16,13,0.092130009
2018,7,16,14,0.083790189
2018,7,16,15,0.0588636
2018,7,16,16,0.023908918
2018,7,16,17,0.012629465
2018,7,16,18,0.024430016
2018,7,16,19,0.046484217
2018,7,16,20,0.067321344
2018,7,16,21,0.086590246
2018,7,16,22,0.108081909
2018,7,16,23,0.122172226
2018,7,16,24,0.132369017
2018,7,17,1,0.160154392
2018,7,17,2,0.335944751
2018,7,17,3,0.508382759
2018,7,17,4,0.562390668
2018,7,17,5,0.588618665
2018,7,17,6,0.597726137
2018,7,17,7,0.595538888
2018,7,17,8,0.565859402
2018,7,17,9,0.526864102
2018,7,17,10,0.478366537
2018,7,17,11,0.433760087
2018,7,17,12,0.390288693
2018,7,17,13,0.223486188
2018,7,17,14,0.27773418
2018,7,17,15,0.239317407
2018,7,17,16,0.115699595
2018,7,17,17,0.054272972
2018,7,17,18,0.042780613
2018,7,17,19,0.047244291
2018,7,17,20,0.055958598
2018,7,17,21,0.063626649
2018,7,17,22,0.071146065
2018,7,17,23,0.075503295
2018,7,17,24,0.07820525
2018,7,18,1,0.098466911
2018,7,18,2,0.257588017
2018,7,18,3,0.43000096
2018,7,18,4,0.573484971
2018,7,18,5,0.692372785
2018,7,18,6,0.708491983
2018,7,18,7,0.678775014
2018,7,18,8,0.635597488
2018,7,18,9,0.596968625
2018,7,18,10,0.544362266
2018,7,18,11,0.495365323
2018,7,18,12,0.435641504
2018,7,18,13,0.227034048
2018,7,18,14,0.170989054
2018,7,18,15,0.19265856
2018,7,18,16,0.130715296
2018,7,18,17,0.064253701
2018,7,18,18,0.037641776
2018,7,18,19,0.028807719
2018,7,18,20,0.029352856
2018,7,18,21,0.032925503
2018,7,18,22,0.035712368
2018,7,18,23,0.040862006
2018,7,18,24,0.055036942
2018,7,19,1,0.120870731
2018,7,19,2,0.491944613
2018,7,19,3,0.786511117
2018,7,19,4,0.914626448
2018,7,19,5,0.940982496
2018,7,19,6,0.905571369
2018,7,19,7,0.845744628
2018,7,19,8,0.770984528
2018,7,19,9,0.705169849
2018,7,19,10,0.631923634
2018,7,19,11,0.579705555
2018,7,19,12,0.542398939
2018,7,19,13,0.319950734
2018,7,19,14,0.197539698
2018,7,19,15,0.202603123
2018,7,19,16,0.158973143
2018,7,19,17,0.092331308
2018,7,19,18,0.084328074
2018,7,19,19,0.099476995
2018,7,19,20,0.115637077
2018,7,19,21,0.121868386
2018,7,19,22,0.1188508
2018,7,19,23,0.115143221
2018,7,19,24,0.12538494
2018,7,20,1,0.196594948
2018,7,20,2,0.571334658
2018,7,20,3,0.816409255
2018,7,20,4,0.892420807
2018,7,20,5,0.907974346
2018,7,20,6,0.899331186
2018,7,20,7,0.887067766
2018,7,20,8,0.899956755
2018,7,20,9,0.880909349
2018,7,20,10,0.837701719
2018,7,20,11,0.802410753
2018,7,20,12,0.741054633
2018,7,20,13,0.507308166
2018,7,20,14,0.395801639
2018,7,20,15,0.412193692
2018,7,20,16,0.418987634
2018,7,20,17,0.372017497
2018,7,20,18,0.322794883
2018,7,20,19,0.281916001
2018,7,20,20,0.2559455
2018,7,20,21,0.250782682
2018,7,20,22,0.264658982
2018,7,20,23,0.293402466
2018,7,20,24,0.355331933
2018,7,21,1,0.478821892
2018,7,21,2,0.777850964
2018,7,21,3,0.797138796
2018,7,21,4,0.735694817
2018,7,21,5,0.728745936
2018,7,21,6,0.731013811
2018,7,21,7,0.746630381
2018,7,21,8,0.746540766
2018,7,21,9,0.734894198
2018,7,21,10,0.659362615
2018,7,21,11,0.568897322
2018,7,21,12,0.497209457
2018,7,21,13,0.258700008
2018,7,21,14,0.193759229
2018,7,21,15,0.163081696
2018,7,21,16,0.085425992
2018,7,21,17,0.047362868
2018,7,21,18,0.046459141
2018,7,21,19,0.062828765
2018,7,21,20,0.0826325
2018,7,21,21,0.104358761
2018,7,21,22,0.128347141
2018,7,21,23,0.156233488
2018,7,21,24,0.195328123
2018,7,22,1,0.289565501
2018,7,22,2,0.675119912
2018,7,22,3,0.881281244
2018,7,22,4,0.892895365
2018,7,22,5,0.886156288
2018,7,22,6,0.880397297
2018,7,22,7,0.848767593
2018,7,22,8,0.805448443
2018,7,22,9,0.762902416
2018,7,22,10,0.697615103
2018,7,22,11,0.649692343
2018,7,22,12,0.613940033
2018,7,22,13,0.37199594
2018,7,22,14,0.217686126
2018,7,22,15,0.255695218
2018,7,22,16,0.19951892
2018,7,22,17,0.12379581
2018,7,22,18,0.094666451
2018,7,22,19,0.088734105
2018,7,22,20,0.084190681
2018,7,22,21,0.07705625
2018,7,22,22,0.06982064
2018,7,22,23,0.06642086
2018,7,22,24,0.073547379
2018,7,23,1,0.131120563
2018,7,23,2,0.437865393
2018,7,23,3,0.710025159
2018,7,23,4,0.834890754
2018,7,23,5,0.855292845
2018,7,23,6,0.825363339
2018,7,23,7,0.773515133
2018,7,23,8,0.700861091
2018,7,23,9,0.62210557
2018,7,23,10,0.54401275
2018,7,23,11,0.451978438
2018,7,23,12,0.392979914
2018,7,23,13,0.271681112
2018,7,23,14,0.287573518
2018,7,23,15,0.289721277
2018,7,23,16,0.234915955
2018,7,23,17,0.18395127
2018,7,23,18,0.157751032
2018,7,23,19,0.155101034
2018,7,23,20,0.163595629
2018,7,23,21,0.176111768
2018,7,23,22,0.190874603
2018,7,23,23,0.20856473
2018,7,23,24,0.259644997
2018,7,24,1,0.368868379
2018,7,24,2,0.547289402
2018,7,24,3,0.604510436
2018,7,24,4,0.584562597
2018,7,24,5,0.530684936
2018,7,24,6,0.443207904
2018,7,24,7,0.354059837
2018,7,24,8,0.272008427
2018,7,24,9,0.201822299
2018,7,24,10,0.141657407
2018,7,24,11,0.113093462
2018,7,24,12,0.099847852
2018,7,24,13,0.091693313
2018,7,24,14,0.101979285
2018,7,24,15,0.111975001
2018,7,24,16,0.120309082
2018,7,24,17,0.120885584
2018,7,24,18,0.114552411
2018,7,24,19,0.111282647
2018,7,24,20,0.112529348
2018,7,24,21,0.116506777
2018,7,24,22,0.122246252
2018,7,24,23,0.130402045
2018,7,24,24,0.141442584
2018,7,25,1,0.159251674
2018,7,25,2,0.242000796
2018,7,25,3,0.308617878
2018,7,25,4,0.354943994
2018,7,25,5,0.389160204
2018,7,25,6,0.351248282
2018,7,25,7,0.276420013
2018,7,25,8,0.234437409
2018,7,25,9,0.225691139
2018,7,25,10,0.209817278
2018,7,25,11,0.192636721
2018,7,25,12,0.17577088
2018,7,25,13,0.090543628
2018,7,25,14,0.10980602
2018,7,25,15,0.164848467
2018,7,25,16,0.121650401
2018,7,25,17,0.079679109
2018,7,25,18,0.0639876
2018,7,25,19,0.065256019
2018,7,25,20,0.07398752
2018,7,25,21,0.081771315
2018,7,25,22,0.088934036
2018,7,25,23,0.099361763
2018,7,25,24,0.125382058
2018,7,26,1,0.195144666
2018,7,26,2,0.497817779
2018,7,26,3,0.746677379
2018,7,26,4,0.754349004
2018,7,26,5,0.655279362
2018,7,26,6,0.545468347
2018,7,26,7,0.48265528
2018,7,26,8,0.445131813
2018,7,26,9,0.396148372
2018,7,26,10,0.312586883
2018,7,26,11,0.249982187
2018,7,26,12,0.209675175
2018,7,26,13,0.118039682
2018,7,26,14,0.139142515
2018,7,26,15,0.103531224
2018,7,26,16,0.068405961
2018,7,26,17,0.045779894
2018,7,26,18,0.032718804
2018,7,26,19,0.029004148
2018,7,26,20,0.033749512
2018,7,26,21,0.039478862
2018,7,26,22,0.045569181
2018,7,26,23,0.054147314
2018,7,26,24,0.067990602
2018,7,27,1,0.10146756
2018,7,27,2,0.205089312
2018,7,27,3,0.276550393
2018,7,27,4,0.272945194
2018,7,27,5,0.256293179
2018,7,27,6,0.253171042
2018,7,27,7,0.218442969
2018,7,27,8,0.16762486
2018,7,27,9,0.12953851
2018,7,27,10,0.098357775
2018,7,27,11,0.082926144
2018,7,27,12,0.079925507
2018,7,27,13,0.052272803
2018,7,27,14,0.055467236
2018,7,27,15,0.049240938
2018,7,27,16,0.038734699
2018,7,27,17,0.036954053
2018,7,27,18,0.041490994
2018,7,27,19,0.043103521
2018,7,27,20,0.045632089
2018,7,27,21,0.051439386
2018,7,27,22,0.059358478
2018,7,27,23,0.072186888
2018,7,27,24,0.101631699
2018,7,28,1,0.166188602
2018,7,28,2,0.309871137
2018,7,28,3,0.386582357
2018,7,28,4,0.368560065
2018,7,28,5,0.34730577
2018,7,28,6,0.338712851
2018,7,28,7,0.330398786
2018,7,28,8,0.312181347
2018,7,28,9,0.289420314
2018,7,28,10,0.276031469
2018,7,28,11,0.270002001
2018,7,28,12,0.261488877
2018,7,28,13,0.139286924
2018,7,28,14,0.12261654
2018,7,28,15,0.158845568
2018,7,28,16,0.148098113
2018,7,28,17,0.117968768
2018,7,28,18,0.083246178
2018,7,28,19,0.060276872
2018,7,28,20,0.049252846
2018,7,28,21,0.046098194
2018,7,28,22,0.048408821
2018,7,28,23,0.055222132
2018,7,28,24,0.070672221
2018,7,29,1,0.135089751
2018,7,29,2,0.471066894
2018,7,29,3,0.763539533
2018,7,29,4,0.844508751
2018,7,29,5,0.84845002
2018,7,29,6,0.795720122
2018,7,29,7,0.701201495
2018,7,29,8,0.617378518
2018,7,29,9,0.575411024
2018,7,29,10,0.539682432
2018,7,29,11,0.497126448
2018,7,29,12,0.440911445
2018,7,29,13,0.270497827
2018,7,29,14,0.227818204
2018,7,29,15,0.215450298
2018,7,29,16,0.135319931
2018,7,29,17,0.081422743
2018,7,29,18,0.061300842
2018,7,29,19,0.045223811
2018,7,29,20,0.030958413
2018,7,29,21,0.024172496
2018,7,29,22,0.025280995
2018,7,29,23,0.034339914
2018,7,29,24,0.056600237
2018,7,30,1,0.119126262
2018,7,30,2,0.333925537
2018,7,30,3,0.534280229
2018,7,30,4,0.610336274
2018,7,30,5,0.607620638
2018,7,30,6,0.579411222
2018,7,30,7,0.545498195
2018,7,30,8,0.48098861
2018,7,30,9,0.372110533
2018,7,30,10,0.272920409
2018,7,30,11,0.196916489
2018,7,30,12,0.160570836
2018,7,30,13,0.142888237
2018,7,30,14,0.140657849
2018,7,30,15,0.105916617
2018,7,30,16,0.073330568
2018,7,30,17,0.100197149
2018,7,30,18,0.13271778
2018,7,30,19,0.145296563
2018,7,30,20,0.157042264
2018,7,30,21,0.180307179
2018,7,30,22,0.209876795
2018,7,30,23,0.228937849
2018,7,30,24,0.259316764
2018,7,31,1,0.309604764
2018,7,31,2,0.388967577
2018,7,31,3,0.429697615
2018,7,31,4,0.407961793
2018,7,31,5,0.361464556
2018,7,31,6,0.348124046
2018,7,31,7,0.350838021
2018,7,31,8,0.372602829
2018,7,31,9,0.338538691
2018,7,31,10,0.247982944
2018,7,31,11,0.192351883
2018,7,31,12,0.161976472
2018,7,31,13,0.080078979
2018,7,31,14,0.071086324
2018,7,31,15,0.065110951
2018,7,31,16,0.068472375
2018,7,31,17,0.078157365
2018,7,31,18,0.08212836
2018,7,31,19,0.08350442
2018,7,31,20,0.083804821
2018,7,31,21,0.0834216
2018,7,31,22,0.087055886
2018,7,31,23,0.094785183
2018,7,31,24,0.103928897
2018,8,1,1,0.128823431
2018,8,1,2,0.344553104
2018,8,1,3,0.510978072
2018,8,1,4,0.541033801
2018,8,1,5,0.485109717
2018,8,1,6,0.402788781
2018,8,1,7,0.333546098
2018,8,1,8,0.275356344
2018,8,1,9,0.23378971
2018,8,1,10,0.202605862
2018,8,1,11,0.188163419
2018,8,1,12,0.188403587
2018,8,1,13,0.109535046
2018,8,1,14,0.083051122
2018,8,1,15,0.101267939
2018,8,1,16,0.097195676
2018,8,1,17,0.086956359
2018,8,1,18,0.071362044
2018,8,1,19,0.056118837
2018,8,1,20,0.046168259
2018,8,1,21,0.040397979
2018,8,1,22,0.033331549
2018,8,1,23,0.031049206
2018,8,1,24,0.048213759
2018,8,2,1,0.161763399
2018,8,2,2,0.516597075
2018,8,2,3,0.65441792
2018,8,2,4,0.657357362
2018,8,2,5,0.605379572
2018,8,2,6,0.588172604
2018,8,2,7,0.529574152
2018,8,2,8,0.439975504
2018,8,2,9,0.340853379
2018,8,2,10,0.250109129
2018,8,2,11,0.181240281
2018,8,2,12,0.135404104
2018,8,2,13,0.079145907
2018,8,2,14,0.050648875
2018,8,2,15,0.06983041
2018,8,2,16,0.066019278
2018,8,2,17,0.042265019
2018,8,2,18,0.032242752
2018,8,2,19,0.033358979
2018,8,2,20,0.040478204
2018,8,2,21,0.046853458
2018,8,2,22,0.051445891
2018,8,2,23,0.062021247
2018,8,2,24,0.087406009
2018,8,3,1,0.180613206
2018,8,3,2,0.568114471
2018,8,3,3,0.798155342
2018,8,3,4,0.849881297
2018,8,3,5,0.791424518
2018,8,3,6,0.705057953
2018,8,3,7,0.634793753
2018,8,3,8,0.577914467
2018,8,3,9,0.542098995
2018,8,3,10,0.499043028
2018,8,3,11,0.465257412
2018,8,3,12,0.426124778
2018,8,3,13,0.258636205
2018,8,3,14,0.282309964
2018,8,3,15,0.406265094
2018,8,3,16,0.384697318
2018,8,3,17,0.390414778
2018,8,3,18,0.483117379
2018,8,3,19,0.586823568
2018,8,3,20,0.638930767
2018,8,3,21,0.656633773
2018,8,3,22,0.663680554
2018,8,3,23,0.66902245
2018,8,3,24,0.688804239
2018,8,4,1,0.740341637
2018,8,4,2,0.850436783
2018,8,4,3,0.857897128
2018,8,4,4,0.811650232
2018,8,4,5,0.732173124
2018,8,4,6,0.660641004
2018,8,4,7,0.629765484
2018,8,4,8,0.573488709
2018,8,4,9,0.534323269
2018,8,4,10,0.446812307
2018,8,4,11,0.395657871
2018,8,4,12,0.36717433
2018,8,4,13,0.277533055
2018,8,4,14,0.323527745
2018,8,4,15,0.405747978
2018,8,4,16,0.335248641
2018,8,4,17,0.248141372
2018,8,4,18,0.200297816
2018,8,4,19,0.188906993
2018,8,4,20,0.19889977
2018,8,4,21,0.217417743
2018,8,4,22,0.242879803
2018,8,4,23,0.278938923
2018,8,4,24,0.348653942
2018,8,5,1,0.481661063
2018,8,5,2,0.776797826
2018,8,5,3,0.908603551
2018,8,5,4,0.888147701
2018,8,5,5,0.84237511
2018,8,5,6,0.799648033
2018,8,5,7,0.767224625
2018,8,5,8,0.728477153
2018,8,5,9,0.685959644
2018,8,5,10,0.628681481
2018,8,5,11,0.606404166
2018,8,5,12,0.537731884
2018,8,5,13,0.357451937
2018,8,5,14,0.407418118
2018,8,5,15,0.503824123
2018,8,5,16,0.433350333
2018,8,5,17,0.386672717
2018,8,5,18,0.407468595
2018,8,5,19,0.444440541
2018,8,5,20,0.473190414
2018,8,5,21,0.495420103
2018,8,5,22,0.51031689
2018,8,5,23,0.537078772
2018,8,5,24,0.601265191
2018,8,6,1,0.689162179
2018,8,6,2,0.847380491
2018,8,6,3,0.86412978
2018,8,6,4,0.818309399
2018,8,6,5,0.768084691
2018,8,6,6,0.759218422
2018,8,6,7,0.752494124
2018,8,6,8,0.709382632
2018,8,6,9,0.628712006
2018,8,6,10,0.52154968
2018,8,6,11,0.447507014
2018,8,6,12,0.389124874
2018,8,6,13,0.271815141
2018,8,6,14,0.48007677
2018,8,6,15,0.532097193
2018,8,6,16,0.467026533
2018,8,6,17,0.415010983
2018,8,6,18,0.401219932
2018,8,6,19,0.410030133
2018,8,6,20,0.423674093
2018,8,6,21,0.433559041
2018,8,6,22,0.440077595
2018,8,6,23,0.450737891
2018,8,6,24,0.48657267
2018,8,7,1,0.566655533
2018,8,7,2,0.784872772
2018,8,7,3,0.881210516
2018,8,7,4,0.839347323
2018,8,7,5,0.770469905
2018,8,7,6,0.702769967
2018,8,7,7,0.653197124
2018,8,7,8,0.585512262
2018,8,7,9,0.503790959
2018,8,7,10,0.400836312
2018,8,7,11,0.319077067
2018,8,7,12,0.279794341
2018,8,7,13,0.148277168
2018,8,7,14,0.153702485
2018,8,7,15,0.14865566
2018,8,7,16,0.089568533
2018,8,7,17,0.069304566
2018,8,7,18,0.079688133
2018,8,7,19,0.09894036
2018,8,7,20,0.112657113
2018,8,7,21,0.119166108
2018,8,7,22,0.118846533
2018,8,7,23,0.118580038
2018,8,7,24,0.129791373
2018,8,8,1,0.180795011
2018,8,8,2,0.470647098
2018,8,8,3,0.691912469
2018,8,8,4,0.742702307
2018,8,8,5,0.72743512
2018,8,8,6,0.667431847
2018,8,8,7,0.589316229
2018,8,8,8,0.524947974
2018,8,8,9,0.474541799
2018,8,8,10,0.399185415
2018,8,8,11,0.342710702
2018,8,8,12,0.296918823
2018,8,8,13,0.182538893
2018,8,8,14,0.203914067
2018,8,8,15,0.158965276
2018,8,8,16,0.094143122
2018,8,8,17,0.062047954
2018,8,8,18,0.049242509
2018,8,8,19,0.041174201
2018,8,8,20,0.03531217
2018,8,8,21,0.030403958
2018,8,8,22,0.033993531
2018,8,8,23,0.04462653
2018,8,8,24,0.069717352
2018,8,9,1,0.135111537
2018,8,9,2,0.352562755
2018,8,9,3,0.435494719
2018,8,9,4,0.366009894
2018,8,9,5,0.301999535
2018,8,9,6,0.296078425
2018,8,9,7,0.282485656
2018,8,9,8,0.240841616
2018,8,9,9,0.172049598
2018,8,9,10,0.124030196
2018,8,9,11,0.083675253
2018,8,9,12,0.059273595
2018,8,9,13,0.042599037
2018,8,9,14,0.032056337
2018,8,9,15,0.022953826
2018,8,9,16,0.010828092
2018,8,9,17,0.007419305
2018,8,9,18,0.005975668
2018,8,9,19,0.004333846
2018,8,9,20,0.003516082
2018,8,9,21,0.004309871
2018,8,9,22,0.006702217
2018,8,9,23,0.009980014
2018,8,9,24,0.018135083
2018,8,10,1,0.044116635
2018,8,10,2,0.142749655
2018,8,10,3,0.197565446
2018,8,10,4,0.180053485
2018,8,10,5,0.140124308
2018,8,10,6,0.105022939
2018,8,10,7,0.088966968
2018,8,10,8,0.089866806
2018,8,10,9,0.092656234
2018,8,10,10,0.103465297
2018,8,10,11,0.123583642
2018,8,10,12,0.150442737
2018,8,10,13,0.12083572
2018,8,10,14,0.044285953
2018,8,10,15,0.047653641
2018,8,10,16,0.052042155
2018,8,10,17,0.047762503
2018,8,10,18,0.047656618
2018,8,10,19,0.05130127
2018,8,10,20,0.058179781
2018,8,10,21,0.069586976
2018,8,10,22,0.080559072
2018,8,10,23,0.084659309
2018,8,10,24,0.081188567
2018,8,11,1,0.074203825
2018,8,11,2,0.10636573
2018,8,11,3,0.136848954
2018,8,11,4,0.124838516
2018,8,11,5,0.090414492
2018,8,11,6,0.066402406
2018,8,11,7,0.056426587
2018,8,11,8,0.059488479
2018,8,11,9,0.070379206
2018,8,11,10,0.082223698
2018,8,11,11,0.100943923
2018,8,11,12,0.121792538
2018,8,11,13,0.093570687
2018,8,11,14,0.032924421
2018,8,11,15,0.042358056
2018,8,11,16,0.054370196
2018,8,11,17,0.057296058
2018,8,11,18,0.058282478
2018,8,11,19,0.057801732
2018,8,11,20,0.058581598
2018,8,11,21,0.057630849
2018,8,11,22,0.058147511
2018,8,11,23,0.062309035
2018,8,11,24,0.067841635
2018,8,12,1,0.08672884
2018,8,12,2,0.156996303
2018,8,12,3,0.17436116
2018,8,12,4,0.149089366
2018,8,12,5,0.109497205
2018,8,12,6,0.073313484
2018,8,12,7,0.049074688
2018,8,12,8,0.035462954
2018,8,12,9,0.034275008
2018,8,12,10,0.041698152
2018,8,12,11,0.059650305
2018,8,12,12,0.084664136
2018,8,12,13,0.076542025
2018,8,12,14,0.024868082
2018,8,12,15,0.024504593
2018,8,12,16,0.031820696
2018,8,12,17,0.0331472
2018,8,12,18,0.031026569
2018,8,12,19,0.029480415
2018,8,12,20,0.031469712
2018,8,12,21,0.034386778
2018,8,12,22,0.041196554
2018,8,12,23,0.053278873
2018,8,12,24,0.070045383
2018,8,13,1,0.100451989
2018,8,13,2,0.148151283
2018,8,13,3,0.149390349
2018,8,13,4,0.126164837
2018,8,13,5,0.110283404
2018,8,13,6,0.101591772
2018,8,13,7,0.093281752
2018,8,13,8,0.096500257
2018,8,13,9,0.102315519
2018,8,13,10,0.106174485
2018,8,13,11,0.097345332
2018,8,13,12,0.08832447
2018,8,13,13,0.057740452
2018,8,13,14,0.029747922
2018,8,13,15,0.049994841
2018,8,13,16,0.062051552
2018,8,13,17,0.068951646
2018,8,13,18,0.075174803
2018,8,13,19,0.085704859
2018,8,13,20,0.099673462
2018,8,13,21,0.117211168
2018,8,13,22,0.13812281
2018,8,13,23,0.164275038
2018,8,13,24,0.202037466
2018,8,14,1,0.294145745
2018,8,14,2,0.498509506
2018,8,14,3,0.496152665
2018,8,14,4,0.406130131
2018,8,14,5,0.341728379
2018,8,14,6,0.303789235
2018,8,14,7,0.27261375
2018,8,14,8,0.249628957
2018,8,14,9,0.233552949
2018,8,14,10,0.209753102
2018,8,14,11,0.19380279
2018,8,14,12,0.196814801
2018,8,14,13,0.171993021
2018,8,14,14,0.188675886
2018,8,14,15,0.250637847
2018,8,14,16,0.237331582
2018,8,14,17,0.20454389
2018,8,14,18,0.188472139
2018,8,14,19,0.188900242
2018,8,14,20,0.198199796
2018,8,14,21,0.209472274
2018,8,14,22,0.224801357
2018,8,14,23,0.244247336
2018,8,14,24,0.27094098
2018,8,15,1,0.351837311
2018,8,15,2,0.58864561
2018,8,15,3,0.62018365
2018,8,15,4,0.546871866
2018,8,15,5,0.469693557
2018,8,15,6,0.41529779
2018,8,15,7,0.36453885
2018,8,15,8,0.320590689
2018,8,15,9,0.299234378
2018,8,15,10,0.294542069
2018,8,15,11,0.278646416
2018,8,15,12,0.263231796
2018,8,15,13,0.164980827
2018,8,15,14,0.168743146
2018,8,15,15,0.164919588
2018,8,15,16,0.106380198
2018,8,15,17,0.055026362
2018,8,15,18,0.034098693
2018,8,15,19,0.034181621
2018,8,15,20,0.047715591
2018,8,15,21,0.06626762
2018,8,15,22,0.090835232
2018,8,15,23,0.127857864
2018,8,15,24,0.190335264
2018,8,16,1,0.352195753
2018,8,16,2,0.637900418
2018,8,16,3,0.702186001
2018,8,16,4,0.630553237
2018,8,16,5,0.566843956
2018,8,16,6,0.511992075
2018,8,16,7,0.473910948
2018,8,16,8,0.43654391
2018,8,16,9,0.421456479
2018,8,16,10,0.375591904
2018,8,16,11,0.309984807
2018,8,16,12,0.243821332
2018,8,16,13,0.145758393
2018,8,16,14,0.127449692
2018,8,16,15,0.148422528
2018,8,16,16,0.116182807
2018,8,16,17,0.085282254
2018,8,16,18,0.075031048
2018,8,16,19,0.078461361
2018,8,16,20,0.086493831
2018,8,16,21,0.095063808
2018,8,16,22,0.106530441
2018,8,16,23,0.12616011
2018,8,16,24,0.163212023
2018,8,17,1,0.280792551
2018,8,17,2,0.560651393
2018,8,17,3,0.661454482
2018,8,17,4,0.6610554
2018,8,17,5,0.637140954
2018,8,17,6,0.592863096
2018,8,17,7,0.542115955
2018,8,17,8,0.482334262
2018,8,17,9,0.420827229
2018,8,17,10,0.378318613
2018,8,17,11,0.341855266
2018,8,17,12,0.307005018
2018,8,17,13,0.220435079
2018,8,17,14,0.169605828
2018,8,17,15,0.198310838
2018,8,17,16,0.152510022
2018,8,17,17,0.102460091
2018,8,17,18,0.079965673
2018,8,17,19,0.071939787
2018,8,17,20,0.068276896
2018,8,17,21,0.065870534
2018,8,17,22,0.069507219
2018,8,17,23,0.075528066
2018,8,17,24,0.088662438
2018,8,18,1,0.17106962
2018,8,18,2,0.391024299
2018,8,18,3,0.497303173
2018,8,18,4,0.4758787
2018,8,18,5,0.414390645
2018,8,18,6,0.366435144
2018,8,18,7,0.325670575
2018,8,18,8,0.276312077
2018,8,18,9,0.236036501
2018,8,18,10,0.198001148
2018,8,18,11,0.166218425
2018,8,18,12,0.139655294
2018,8,18,13,0.092556462
2018,8,18,14,0.087910567
2018,8,18,15,0.091823418
2018,8,18,16,0.074856905
2018,8,18,17,0.057100959
2018,8,18,18,0.060161941
2018,8,18,19,0.072076489
2018,8,18,20,0.083210758
2018,8,18,21,0.090047978
2018,8,18,22,0.103885911
2018,8,18,23,0.132465199
2018,8,18,24,0.186975082
2018,8,19,1,0.302365136
2018,8,19,2,0.488380987
2018,8,19,3,0.545264922
2018,8,19,4,0.503544021
2018,8,19,5,0.446234628
2018,8,19,6,0.39830847
2018,8,19,7,0.339040367
2018,8,19,8,0.304565134
2018,8,19,9,0.276989058
2018,8,19,10,0.272222929
2018,8,19,11,0.275614025
2018,8,19,12,0.287495084
2018,8,19,13,0.25473166
2018,8,19,14,0.295253139
2018,8,19,15,0.368140099
2018,8,19,16,0.350123547
2018,8,19,17,0.280857743
2018,8,19,18,0.211290548
2018,8,19,19,0.154845281
2018,8,19,20,0.108055171
2018,8,19,21,0.073094869
2018,8,19,22,0.059249607
2018,8,19,23,0.061244658
2018,8,19,24,0.069810627
